state_occ_id,state_id,anzscoCode,occupation,attribute,value,prefix,streams.min_points_state,streams.stream,streams.visa_190_flag,streams.visa_491_flag,streams.work_experience_state,streams.work_experience_state_years,streams.work_experience_overseas_years,streams.work_experience_description,streams.study_in_state_required,streams.study_time_state_required,streams.study_in_state_level,streams.job_offer_required,streams.english_level_required,streams.regional_study_bonus,streams.family_sponsorship,streams.family_sponsorship_state_location,streams.residency_requirement,streams.offshore_condition,streams.sector_critical,streams.finantial_capacity,streams.finantial_capacity_value,streams.other_requirement,offshore
VIC_232414,VIC,232414,Web Designer,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_232511,VIC,232511,Interior Designer,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_232511,VIC,232511,Interior Designer,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_232611,VIC,232611,Urban And Regional Planner,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_232611,VIC,232611,Urban And Regional Planner,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_234411,VIC,234411,Geologist,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_234411,VIC,234411,Geologist,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_241213,VIC,241213,Primary School Teacher,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_241213,VIC,241213,Primary School Teacher,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_241311,VIC,241311,Middle School Teacher,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_241311,VIC,241311,Middle School Teacher,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_249111,VIC,249111,Education Adviser,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_249111,VIC,249111,Education Adviser,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_249211,VIC,249211,Art Teacher (Private Tuition),491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_249211,VIC,249211,Art Teacher (Private Tuition),190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_249212,VIC,249212,Dance Teacher (Private Tuition),491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_249212,VIC,249212,Dance Teacher (Private Tuition),190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_249214,VIC,249214,Music Teacher (Private Tuition),491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_249214,VIC,249214,Music Teacher (Private Tuition),190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_249299,VIC,249299,Private Tutors And Teachers (Nec),491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_249299,VIC,249299,Private Tutors And Teachers (Nec),190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_249311,VIC,249311,"Teacher Of English To Speakers Of Other
Languages",491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_249311,VIC,249311,"Teacher Of English To Speakers Of Other
Languages",190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251111,VIC,251111,Dietitian,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251111,VIC,251111,Dietitian,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251112,VIC,251112,Nutritionist,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251112,VIC,251112,Nutritionist,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251312,VIC,251312,Occupational Health And Safety Adviser,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251312,VIC,251312,Occupational Health And Safety Adviser,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251412,VIC,251412,Orthoptist,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251412,VIC,251412,Orthoptist,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251511,VIC,251511,Hospital Pharmacist,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251511,VIC,251511,Hospital Pharmacist,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251512,VIC,251512,Industrial Pharmacist,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251512,VIC,251512,Industrial Pharmacist,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251513,VIC,251513,Retail Pharmacist,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251513,VIC,251513,Retail Pharmacist,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251911,VIC,251911,Health Promotion Officer,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251911,VIC,251911,Health Promotion Officer,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251999,VIC,251999,"Health Diagnostic And Promotion
Professionals (Nec)",491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_251999,VIC,251999,"Health Diagnostic And Promotion
Professionals (Nec)",190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_252211,VIC,252211,Acupuncturist,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_252211,VIC,252211,Acupuncturist,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_252213,VIC,252213,Naturopath,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_252213,VIC,252213,Naturopath,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_252214,VIC,252214,"Traditional Chinese Medicine
Practitioner",491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_252214,VIC,252214,"Traditional Chinese Medicine
Practitioner",190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_252299,VIC,252299,Complementary Health Therapists (Nec),491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_252299,VIC,252299,Complementary Health Therapists (Nec),190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_252311,VIC,252311,Dental Specialist,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_252311,VIC,252311,Dental Specialist,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_253112,VIC,253112,Resident Medical Officer,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_253112,VIC,253112,Resident Medical Officer,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_254211,VIC,254211,Nurse Educator,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_254211,VIC,254211,Nurse Educator,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_254212,VIC,254212,Nurse Researcher,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_254212,VIC,254212,Nurse Researcher,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_254311,VIC,254311,Nurse Manager,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_254311,VIC,254311,Nurse Manager,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_261212,VIC,261212,Web Developer,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_261212,VIC,261212,Web Developer,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_261314,VIC,261314,Software Tester,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_261314,VIC,261314,Software Tester,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_262111,VIC,262111,Database Administrator,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_262111,VIC,262111,Database Administrator,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_262113,VIC,262113,Systems Administrator,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_262113,VIC,262113,Systems Administrator,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_263112,VIC,263112,Network Administrator,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_263112,VIC,263112,Network Administrator,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_263113,VIC,263113,Network Analyst,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_263113,VIC,263113,Network Analyst,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_263211,VIC,263211,Ict Quality Assurance Engineer,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_263211,VIC,263211,Ict Quality Assurance Engineer,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_263212,VIC,263212,Ict Support Engineer,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_263212,VIC,263212,Ict Support Engineer,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_263213,VIC,263213,Ict Systems Test Engineer,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_263213,VIC,263213,Ict Systems Test Engineer,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_263299,VIC,263299,Ict Support And Test Engineers (Nec),491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_263299,VIC,263299,Ict Support And Test Engineers (Nec),190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_271299,VIC,271299,"Judicial And Other Legal Professionals
(Nec)",491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_271299,VIC,271299,"Judicial And Other Legal Professionals
(Nec)",190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272111,VIC,272111,Careers Counsellor,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272111,VIC,272111,Careers Counsellor,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272112,VIC,272112,Drug And Alcohol Counsellor,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272112,VIC,272112,Drug And Alcohol Counsellor,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272113,VIC,272113,Family And Marriage Counsellor,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272113,VIC,272113,Family And Marriage Counsellor,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272114,VIC,272114,Rehabilitation Counsellor,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272114,VIC,272114,Rehabilitation Counsellor,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272115,VIC,272115,Student Counsellor,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272115,VIC,272115,Student Counsellor,190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272199,VIC,272199,Counsellors (Nec),491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272199,VIC,272199,Counsellors (Nec),190,Yes_190,VIC_190,65,190,Yes,No,No,,No,You are not required to be working to be eligible for Victorian subclass 190 visa nomination.,No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
VIC_272314,VIC,272314,Psychotherapist,491,Yes_491,VIC_491,65,491,No,Yes,Yes,,No,"If you are living in regional Victoria, you must be working in skilled employment for an employer physically located in regional Victoria.",No,No,No,No,Competent,No,No,No,Yes,No,No,No,No,If you are living in Australia (onshore) you must be living in Victoria.,-
